date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:19:00	190/190	---M--	200	added ('OK')	application/javascript	etag:%221dc9e6a-be-5eeaddbd64d66%22	https://themes.pixelstrap.com/fastkart/assets/js/table-column-remove.js	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/js/table-column-remove.js	(from https://themes.pixelstrap.com/fastkart/front-end/compare.html)
11:19:01	3395/3395	---M--	200	added ('OK')	image/png	etag:%221dc9d6a-d43-5eeaddbc30bc4%22	https://themes.pixelstrap.com/fastkart/assets/images/inner-page/faq/start.png	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/inner-page/faq/start.png	(from https://themes.pixelstrap.com/fastkart/front-end/faq.html)
11:19:01	6157/6157	---M--	200	added ('OK')	image/png	etag:%221dc9d68-180d-5eeaddbc30bc4%22	https://themes.pixelstrap.com/fastkart/assets/images/inner-page/faq/help.png	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/inner-page/faq/help.png	(from https://themes.pixelstrap.com/fastkart/front-end/faq.html)
11:19:01	2751/2751	---M--	200	added ('OK')	image/png	etag:%221dc9d69-abf-5eeaddbc30bc4%22	https://themes.pixelstrap.com/fastkart/assets/images/inner-page/faq/price.png	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/inner-page/faq/price.png	(from https://themes.pixelstrap.com/fastkart/front-end/faq.html)
11:19:02	4555/4555	---M--	200	added ('OK')	image/png	etag:%221dc9d67-11cb-5eeaddbc307dc%22	https://themes.pixelstrap.com/fastkart/assets/images/inner-page/faq/contact.png	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/inner-page/faq/contact.png	(from https://themes.pixelstrap.com/fastkart/front-end/faq.html)
11:19:02	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Dec%202022%2005:49:00%20GMT	https://themes.pixelstrap.com/fastkart/front-end/product.left-sidebar.html	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/front-end/product.left-sidebar.html	(from https://themes.pixelstrap.com/fastkart/front-end/order-success.html)
11:19:03	13581/13581	---M--	200	added ('OK')	image/png	etag:%221dc9d75-350d-5eeaddbc31f4c%22	https://themes.pixelstrap.com/fastkart/assets/images/inner-page/otp.png	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/inner-page/otp.png	(from https://themes.pixelstrap.com/fastkart/front-end/otp.html)
11:19:03	431812/431812	---M--	200	added ('OK')	image/png	etag:%221dc9d6e-696c4-5eeaddbc32eec%22	https://themes.pixelstrap.com/fastkart/assets/images/inner-page/compare/4.png	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/inner-page/compare/4.png	(from https://themes.pixelstrap.com/fastkart/front-end/compare.html)
11:19:03	1276/1276	---M--	200	added ('OK')	application/javascript	etag:%221dc9e56-4fc-5eeaddbd64d66%22	https://themes.pixelstrap.com/fastkart/assets/js/otp.js	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/js/otp.js	(from https://themes.pixelstrap.com/fastkart/front-end/otp.html)
11:19:03	324831/324831	---M--	200	added ('OK')	image/png	etag:%221dc9d6d-4f4df-5eeaddbc32eec%22	https://themes.pixelstrap.com/fastkart/assets/images/inner-page/compare/3.png	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/inner-page/compare/3.png	(from https://themes.pixelstrap.com/fastkart/front-end/compare.html)
11:19:04	74244/74244	---M--	200	added ('OK')	image/jpeg	etag:%221dc9d78-12204-5eeaddbc30fac%22	https://themes.pixelstrap.com/fastkart/assets/images/inner-page/cover-img.jpg	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/inner-page/cover-img.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/user-dashboard.html)
11:19:04	1441/1441	---M--	200	added ('OK')	image/jpeg	etag:%221dc9d8f-5a1-5eeaddbc80918%22	https://themes.pixelstrap.com/fastkart/assets/images/payment-icon/1.jpg	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/payment-icon/1.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/user-dashboard.html)
11:19:04	1795/1795	---M--	200	added ('OK')	image/jpeg	etag:%221dc9d90-703-5eeaddbc80d00%22	https://themes.pixelstrap.com/fastkart/assets/images/payment-icon/2.jpg	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/payment-icon/2.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/user-dashboard.html)
11:19:04	1834/1834	---M--	200	added ('OK')	image/jpeg	etag:%221dc9d91-72a-5eeaddbc80918%22	https://themes.pixelstrap.com/fastkart/assets/images/payment-icon/3.jpg	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/payment-icon/3.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/user-dashboard.html)
11:19:05	39254/39254	---M--	200	added ('OK')	image/png	etag:%221dc9d79-9956-5eeaddbc33e8c%22	https://themes.pixelstrap.com/fastkart/assets/images/inner-page/dashboard-profile.png	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/inner-page/dashboard-profile.png	(from https://themes.pixelstrap.com/fastkart/front-end/user-dashboard.html)
11:19:05	238/238	---M--	200	added ('OK')	application/javascript	etag:%221dc9e70-ee-5eeaddbd5ad3e%22	https://themes.pixelstrap.com/fastkart/assets/js/nav-tab.js	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/js/nav-tab.js	(from https://themes.pixelstrap.com/fastkart/front-end/user-dashboard.html)
11:19:06	69784/69784	---M--	200	added ('OK')	image/png	etag:%221dc9c44-11098-5eeaddbc61ce9%22	https://themes.pixelstrap.com/fastkart/assets/images/vendor-page/logo.png	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/vendor-page/logo.png	(from https://themes.pixelstrap.com/fastkart/front-end/seller-dashboard.html)
11:19:07	13212/13212	---M--	200	added ('OK')	application/javascript	etag:%221dc9e6d-339c-5eeaddbd63dc6%22	https://themes.pixelstrap.com/fastkart/assets/js/custom-chart.js	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/js/custom-chart.js	(from https://themes.pixelstrap.com/fastkart/front-end/seller-dashboard.html)
11:19:08	65884/65884	---M--	200	added ('OK')	image/png	etag:%221dc9c45-1015c-5eeaddbc5e63a%22	https://themes.pixelstrap.com/fastkart/assets/images/vendor-page/logo/1.png	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/vendor-page/logo/1.png	(from https://themes.pixelstrap.com/fastkart/front-end/seller-grid.html)
11:19:08	28275/28275	---M--	200	added ('OK')	image/png	etag:%221dc9c47-6e73-5eeaddbc60192%22	https://themes.pixelstrap.com/fastkart/assets/images/vendor-page/logo/3.png	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/vendor-page/logo/3.png	(from https://themes.pixelstrap.com/fastkart/front-end/seller-grid.html)
11:19:09	140977/140977	---M--	200	added ('OK')	image/png	etag:%221dc9c46-226b1-5eeaddbc60961%22	https://themes.pixelstrap.com/fastkart/assets/images/vendor-page/logo/2.png	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/vendor-page/logo/2.png	(from https://themes.pixelstrap.com/fastkart/front-end/seller-grid.html)
11:19:10	15190/15190	---M--	200	added ('OK')	image/png	etag:%221dc9c49-3b56-5eeaddbc5e63a%22	https://themes.pixelstrap.com/fastkart/assets/images/vendor-page/logo/5.png	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/vendor-page/logo/5.png	(from https://themes.pixelstrap.com/fastkart/front-end/seller-grid.html)
11:19:12	30495/30495	---M--	200	added ('OK')	image/png	etag:%221dc9c48-771f-5eeaddbc60192%22	https://themes.pixelstrap.com/fastkart/assets/images/vendor-page/logo/4.png	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/vendor-page/logo/4.png	(from https://themes.pixelstrap.com/fastkart/front-end/seller-grid.html)
11:19:13	131906/131906	---M--	200	added ('OK')	image/png	etag:%221dc9c4a-20342-5eeaddbc6057a%22	https://themes.pixelstrap.com/fastkart/assets/images/vendor-page/logo/6.png	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/vendor-page/logo/6.png	(from https://themes.pixelstrap.com/fastkart/front-end/seller-grid.html)
11:19:13	952452/952452	---M--	200	added ('OK')	application/javascript	etag:%221dc9e6c-e8884-5eeaddbd6591e%22	https://themes.pixelstrap.com/fastkart/assets/js/apexchart.js	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/js/apexchart.js	(from https://themes.pixelstrap.com/fastkart/front-end/seller-dashboard.html)
11:19:14	105785/105785	---M--	200	added ('OK')	image/png	etag:%221dc9e07-19d39-5eeaddbc8d81f%22	https://themes.pixelstrap.com/fastkart/assets/images/veg-3/shape/background.png	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/veg-3/shape/background.png	(from https://themes.pixelstrap.com/fastkart/front-end/index-4.html)
11:19:14	125888/125888	---M--	200	added ('OK')	image/png	etag:%221dc9c4b-1ebc0-5eeaddbc60192%22	https://themes.pixelstrap.com/fastkart/assets/images/vendor-page/logo/7.png	C:/My%20Web%20Sites/fastkart/themes.pixelstrap.com/fastkart/assets/images/vendor-page/logo/7.png	(from https://themes.pixelstrap.com/fastkart/front-end/seller-grid.html)
